terminal_voltage,terminal_current,temperature,charge_current,charge_voltage,time,capacity,cycle,SOH
2.846095081,-4.024806068,48.01299122,3.995,0.917,957.407,1.713169326,8,0.856584663
2.840816039,-4.025395289,48.14969314,3.995,0.913,967.172,1.713169326,8,0.856584663
2.840905324,-4.026218792,48.23419786,3.995,0.909,976.938,1.713169326,8,0.856584663
2.838075908,-4.025022409,48.37689657,3.995,0.909,986.766,1.713169326,8,0.856584663
2.842760324,-4.026389517,48.51869896,3.995,0.907,996.532,1.713169326,8,0.856584663
2.83889479,-4.026100252,48.70181098,3.995,0.913,1006.282,1.713169326,8,0.856584663
2.840747106,-4.024928337,48.77426165,3.995,0.911,1016.063,1.713169326,8,0.856584663
2.840049717,-4.026298915,48.89937137,3.995,0.911,1025.875,1.713169326,8,0.856584663
2.841597457,-4.026707526,49.00512349,3.995,0.91,1035.657,1.713169326,8,0.856584663
2.84138652,-4.025216658,49.12562357,3.995,0.911,1045.375,1.713169326,8,0.856584663
2.843557828,-4.02561895,49.23586097,3.995,0.911,1055.11,1.713169326,8,0.856584663
2.844113186,-4.026500422,49.34878422,3.995,0.913,1064.907,1.713169326,8,0.856584663
2.842871708,-4.025619311,49.4374139,3.995,0.91,1074.641,1.713169326,8,0.856584663
2.853212422,-4.025964558,49.49925763,3.995,0.917,1084.375,1.713169326,8,0.856584663
2.860103483,-4.025002597,49.57812304,3.995,0.927,1094.079,1.713169326,8,0.856584663
2.866631965,-4.025786005,49.64331519,3.995,0.931,1103.938,1.713169326,8,0.856584663
2.876411083,-4.025717973,49.66291914,3.995,0.938,1113.719,1.713169326,8,0.856584663
2.87973157,-4.025828382,49.72307567,3.995,0.949,1123.5,1.713169326,8,0.856584663
2.881091783,-4.026658155,49.77072662,3.995,0.951,1133.266,1.713169326,8,0.856584663
2.888688892,-4.024966015,49.76792844,3.995,0.952,1143.094,1.713169326,8,0.856584663
2.892353436,-4.025173421,49.77798294,3.995,0.961,1152.844,1.713169326,8,0.856584663
2.900465728,-4.02696455,49.78151774,3.995,0.97,1162.594,1.713169326,8,0.856584663
2.902221191,-4.026458988,49.77063831,3.995,0.974,1172.36,1.713169326,8,0.856584663
2.9021591,-4.025103119,49.74592143,3.995,0.975,1182.219,1.713169326,8,0.856584663
2.904224082,-4.025630346,49.79549305,3.995,0.975,1192,1.713169326,8,0.856584663
2.903752162,-4.027299723,49.78250435,3.995,0.977,1201.86,1.713169326,8,0.856584663
2.904210452,-4.026051001,49.79054535,3.995,0.978,1211.625,1.713169326,8,0.856584663
2.903648804,-4.025678643,49.80846427,3.995,0.977,1221.391,1.713169326,8,0.856584663
2.899838603,-4.027379215,49.8605971,3.995,0.975,1231.157,1.713169326,8,0.856584663
2.899738772,-4.025252221,49.8681565,3.995,0.973,1240.922,1.713169326,8,0.856584663
2.904750054,-4.025423336,49.90405876,3.995,0.973,1250.704,1.713169326,8,0.856584663
2.903264184,-4.027241046,49.94637842,3.995,0.975,1260.454,1.713169326,8,0.856584663
2.901873211,-4.02578366,49.98952027,3.995,0.976,1270.204,1.713169326,8,0.856584663
2.900465539,-4.024285217,50.00777989,3.995,0.975,1279.985,1.713169326,8,0.856584663
2.898181382,-4.027339569,50.04080495,3.995,0.973,1289.719,1.713169326,8,0.856584663
2.89535737,-4.025358987,50.06377509,3.995,0.971,1299.579,1.713169326,8,0.856584663
2.892411946,-4.023778616,50.11355227,3.995,0.968,1309.329,1.713169326,8,0.856584663
2.889112211,-4.026470318,50.13969296,3.995,0.965,1319.063,1.713169326,8,0.856584663
2.885827538,-4.025766856,50.18119919,3.995,0.961,1328.813,1.713169326,8,0.856584663
2.882009181,-4.025069481,50.22385641,3.995,0.958,1338.579,1.713169326,8,0.856584663
2.878176547,-4.026064261,50.31368843,3.995,0.954,1348.329,1.713169326,8,0.856584663
2.874155748,-4.024660791,50.36338645,3.995,0.951,1358.047,1.713169326,8,0.856584663
2.86960419,-4.025551133,50.37694461,3.995,0.946,1367.75,1.713169326,8,0.856584663
2.864875993,-4.026844129,50.39508401,3.995,0.942,1377.516,1.713169326,8,0.856584663
2.859986286,-4.027674184,50.51429594,3.995,0.937,1387.266,1.713169326,8,0.856584663
2.854843971,-4.025961787,50.55972732,3.995,0.932,1397.016,1.713169326,8,0.856584663
2.849272636,-4.024247837,50.61116818,3.995,0.927,1406.938,1.713169326,8,0.856584663
2.843390392,-4.025454033,50.66045742,3.995,0.921,1416.829,1.713169326,8,0.856584663
2.837114124,-4.025244364,50.77117148,3.995,0.915,1426.704,1.713169326,8,0.856584663
2.830556991,-4.026306012,50.80929036,3.995,0.909,1436.625,1.713169326,8,0.856584663
2.823501759,-4.025732399,50.92945826,3.995,0.902,1446.532,1.713169326,8,0.856584663
2.815813942,-4.024512675,51.02138304,3.995,0.895,1456.375,1.713169326,8,0.856584663
2.807199538,-4.02571826,51.06793899,3.995,0.887,1466.391,1.713169326,8,0.856584663
2.797828168,-4.02707567,51.16229581,3.995,0.879,1476.313,1.713169326,8,0.856584663
2.787449288,-4.025427213,51.2625687,3.995,0.869,1486.204,1.713169326,8,0.856584663
2.775824,-4.026123313,51.33430179,3.995,0.857,1496.297,1.713169326,8,0.856584663
2.762656015,-4.026751615,51.42110688,3.995,0.846,1506.375,1.713169326,8,0.856584663
2.747619725,-4.025114584,51.50699829,3.995,0.832,1516.438,1.713169326,8,0.856584663
2.730499887,-4.025812331,51.69499646,3.995,0.816,1526.485,1.713169326,8,0.856584663
2.710843423,-4.026115019,51.80197216,3.995,0.798,1536.547,1.713169326,8,0.856584663
2.687897679,-4.027294983,52.00529946,3.995,0.777,1546.563,1.713169326,8,0.856584663
2.662776517,-4.027457374,52.21179778,3.995,0.753,1556.688,1.713169326,8,0.856584663
2.637454174,-4.02503966,52.38361851,3.995,0.73,1566.719,1.713169326,8,0.856584663
2.605243992,-4.02572926,52.49379496,3.995,0.702,1576.766,1.713169326,8,0.856584663
2.563236942,-4.02567625,52.68453071,3.995,0.666,1586.782,1.713169326,8,0.856584663
2.513938113,-4.026067844,52.87626052,3.995,0.622,1596.844,1.713169326,8,0.856584663
2.4542803,-4.026771512,53.00512334,3.995,0.569,1606.907,1.713169326,8,0.856584663
2.379980024,-4.023701345,53.12519891,3.995,0.505,1616.938,1.713169326,8,0.856584663
2.286557086,-4.025744337,53.40195124,3.995,0.424,1626.969,1.713169326,8,0.856584663
2.168699415,-4.025773688,53.54937415,3.995,0.322,1637.063,1.713169326,8,0.856584663
2.026706894,-4.026385006,53.78632695,3.995,0.195,1647.11,1.713169326,8,0.856584663
1.917051517,-3.858185882,54.00204709,3.972,0.072,1657.141,1.713169326,8,0.856584663
2.952632685,-0.001533326,54.19146373,0.0004,0,1667.422,1.713169326,8,0.856584663
3.068127053,-0.001668404,53.83902039,0.0004,0,1677.688,1.713169326,8,0.856584663
3.138206478,-0.00021074,53.37138903,0.0004,0,1687.875,1.713169326,8,0.856584663
3.185620732,-0.00032518,52.87534812,0.0004,0,1698.016,1.713169326,8,0.856584663
3.221998524,-0.002741485,52.38432855,0.0004,0,1708.25,1.713169326,8,0.856584663
3.250184563,-0.002700082,51.9139142,0.0004,0,1718.407,1.713169326,8,0.856584663
3.27359615,-0.003665608,51.49164084,0.0004,0,1728.563,1.713169326,8,0.856584663
3.293257909,-0.001524585,51.07121755,0.0006,0,1738.766,1.713169326,8,0.856584663
3.310205516,-0.002514479,50.66800913,0.0004,0,1748.907,1.713169326,8,0.856584663
3.324657089,-0.001800846,50.26392544,0.0006,0,1759.016,1.713169326,8,0.856584663
3.337578359,-0.001612727,49.86489605,0.0004,0,1769.172,1.713169326,8,0.856584663
3.349044452,-0.001792122,49.46501528,0.0006,0,1779.407,1.713169326,8,0.856584663
3.359487144,-0.000487572,49.09855225,0.0006,0,1789.563,1.713169326,8,0.856584663
3.368643972,-0.001150376,48.71702917,0.0004,0,1799.766,1.713169326,8,0.856584663
3.377255899,-0.000835115,48.34896084,0.0004,0,1809.891,1.713169326,8,0.856584663
3.384973196,-0.001547111,47.97849184,0.0006,0,1820.016,1.713169326,8,0.856584663
3.392104336,-0.002420273,47.5958185,0.0006,0,1830.141,1.713169326,8,0.856584663
3.398844164,-0.001466799,47.25181258,0.0006,0,1840.36,1.713169326,8,0.856584663
3.404831559,-0.002879986,46.94325025,0.0004,0,1850.5,1.713169326,8,0.856584663
3.410596649,-0.003356633,46.60351636,0.0006,0,1860.641,1.713169326,8,0.856584663
3.416010974,-0.002361884,46.27119764,0.0004,0,1870.782,1.713169326,8,0.856584663
3.421148143,-0.000749203,45.92959835,0.0004,0,1880.954,1.713169326,8,0.856584663
3.425945656,-0.002054518,45.61090813,0.0004,0,1891.172,1.713169326,8,0.856584663
3.430492655,-0.002684051,45.3094407,0.0004,0,1901.438,1.713169326,8,0.856584663
3.434644762,-0.00113163,44.96451338,0.0006,0,1911.61,1.713169326,8,0.856584663
3.438688729,-0.002247465,44.6716651,0.0004,0,1921.75,1.713169326,8,0.856584663
3.442568494,-0.003334336,44.35550922,0.0004,0,1932.063,1.713169326,8,0.856584663
3.446375186,-0.002093075,44.08717226,0.0004,0,1942.297,1.713169326,8,0.856584663
3.449666786,-0.000769573,43.78191652,0.0004,0,1952.485,1.713169326,8,0.856584663
3.452938302,-0.001544598,43.5026245,0.0004,0,1962.641,1.713169326,8,0.856584663
3.456081541,-0.002079318,43.19608577,0.0006,0,1972.797,1.713169326,8,0.856584663
3.459195691,-0.001924735,42.93041445,0.0006,0,1983.016,1.713169326,8,0.856584663
3.46201872,-0.003523679,42.67340615,0.0006,0,1993.25,1.713169326,8,0.856584663
3.464832304,-0.00056249,42.39424614,0.0006,0,2003.375,1.713169326,8,0.856584663
3.46748144,0.00015388,42.14258499,0.0006,0,2013.532,1.713169326,8,0.856584663
3.469966405,-0.000784016,41.87230463,0.0004,0,2023.704,1.713169326,8,0.856584663
3.472499697,-0.003957261,41.61518359,0.0004,0,2033.891,1.713169326,8,0.856584663
3.474863871,-0.002080613,41.36534198,0.0004,0,2044.079,1.713169326,8,0.856584663
3.476931364,-0.00070585,41.12067097,0.0006,0,2054.235,1.713169326,8,0.856584663
3.479280506,-0.002581039,40.89180623,0.0004,0,2064.36,1.713169326,8,0.856584663
3.481338755,-0.000803419,40.64314899,0.0004,0,2074.5,1.713169326,8,0.856584663
3.483377387,-0.001142639,40.40185387,0.0006,0,2084.672,1.713169326,8,0.856584663
3.485214302,-0.00014008,40.18402316,0.0004,0,2094.844,1.713169326,8,0.856584663
3.487378309,-0.003703336,39.95727559,0.0006,0,2105.125,1.713169326,8,0.856584663
3.489096052,-0.000768474,39.72999064,0.0004,0,2115.297,1.713169326,8,0.856584663
3.490866175,-0.0046519,39.50748551,0.0006,0,2125.5,1.713169326,8,0.856584663
3.492534101,0.000251295,39.2913472,0.0004,0,2135.641,1.713169326,8,0.856584663
3.494181616,-0.0059118,39.07883172,0.0004,0,2145.86,1.713169326,8,0.856584663
3.495892433,-0.00241119,38.87677442,0.0004,0,2156.016,1.713169326,8,0.856584663
3.497247581,-0.006871036,38.66263377,0.0004,0,2166.235,1.713169326,8,0.856584663
3.498968699,-0.002272014,38.45049811,0.0004,0,2176.422,1.713169326,8,0.856584663
3.500369043,9.52E-05,38.26322264,0.0004,0,2186.563,1.713169326,8,0.856584663
3.501723666,-0.003313914,38.0721184,0.0004,0,2196.766,1.713169326,8,0.856584663
3.5031172,-0.00339732,37.87111382,0.0004,0,2206.922,1.713169326,8,0.856584663
3.504620836,-0.001670342,37.67266293,0.0004,0,2217.125,1.713169326,8,0.856584663
3.505731878,-0.002162219,37.50042322,0.0006,0,2227.25,1.713169326,8,0.856584663
3.507066469,-0.002688814,37.31157384,0.0004,0,2237.422,1.713169326,8,0.856584663
3.508285723,-0.000589453,37.12535113,0.0004,0,2247.672,1.713169326,8,0.856584663
3.509474112,-0.002425217,36.96897055,0.0004,0,2257.829,1.713169326,8,0.856584663
3.510770508,-0.003097701,36.79106811,0.0004,0,2268,1.713169326,8,0.856584663
3.512056746,-0.000989026,36.60114895,0.0004,0,2278.172,1.713169326,8,0.856584663
3.512938278,-0.000611506,36.45061512,0.0004,0,2288.375,1.713169326,8,0.856584663
3.514078794,-0.00066731,36.27844711,0.0004,0,2298.563,1.713169326,8,0.856584663
3.515156174,-0.001631354,36.10839481,0.0006,0,2308.719,1.713169326,8,0.856584663
3.516163839,-0.000890056,35.94209593,0.0004,0,2318.922,1.713169326,8,0.856584663
3.517130641,-0.002515321,35.78443975,0.0006,0,2329.063,1.713169326,8,0.856584663
3.518308285,-0.001155462,35.63649543,0.0004,0,2339.297,1.713169326,8,0.856584663
3.519123062,-0.001000347,35.48479411,0.0004,0,2349.454,1.713169326,8,0.856584663
3.520189704,-0.001298333,35.32651906,0.0006,0,2359.704,1.713169326,8,0.856584663
3.520920874,-0.000167496,35.17764111,0.0004,0,2369.875,1.713169326,8,0.856584663
3.521905278,-0.003022571,35.03833936,0.0004,0,2380.079,1.713169326,8,0.856584663
3.522891271,-0.000113956,34.89936577,0.0004,0,2390.219,1.713169326,8,0.856584663
3.523684042,-0.002089035,34.74377604,0.0004,0,2400.469,1.713169326,8,0.856584663
3.524599912,-0.003320024,34.61080467,0.0004,0,2410.657,1.713169326,8,0.856584663
3.525583627,-0.002477764,34.45383097,0.0004,0,2420.922,1.713169326,8,0.856584663
3.526327943,-0.00149929,34.33293863,0.0004,0,2431.11,1.713169326,8,0.856584663
3.527065147,-0.002776716,34.18057101,0.0004,0,2441.25,1.713169326,8,0.856584663
3.52784469,-0.001745836,34.03479599,0.0004,0,2451.5,1.713169326,8,0.856584663
3.528607131,-0.002823302,33.91173855,0.0004,0,2461.641,1.713169326,8,0.856584663
3.5293674,-0.001827296,33.79108626,0.0006,0,2471.797,1.713169326,8,0.856584663
3.529970038,-0.001709147,33.66065166,0.0004,0,2482.016,1.713169326,8,0.856584663
3.530794835,-0.001179583,33.53649739,0.0004,0,2492.188,1.713169326,8,0.856584663
3.531485947,-0.000930101,33.4244928,0.0004,0,2502.454,1.713169326,8,0.856584663
3.532033906,-0.002280994,33.29825789,0.0004,0,2512.625,1.713169326,8,0.856584663
3.5330112,-0.001743913,33.17274483,0.0004,0,2522.813,1.713169326,8,0.856584663
3.533416214,-0.000181587,33.05569602,0.0004,0,2532.954,1.713169326,8,0.856584663
3.534104938,-0.002343285,32.94928256,0.0004,0,2543.11,1.713169326,8,0.856584663
3.534853174,-0.001735671,32.82349705,0.0004,0,2553.313,1.713169326,8,0.856584663
3.535356032,-0.000108622,32.71760963,0.0004,0,2563.516,1.713169326,8,0.856584663
3.536060078,-0.00162878,32.60397467,0.0004,0,2573.735,1.713169326,8,0.856584663
3.536620815,-0.001456649,32.5033955,0.0004,0,2583.86,1.713169326,8,0.856584663
3.537253031,-0.001938468,32.3947697,0.0004,0,2594.079,1.713169326,8,0.856584663
3.537813414,-0.003014613,32.294452,0.0004,0,2604.204,1.713169326,8,0.856584663
3.538416972,-0.002474523,32.19740091,0.0006,0,2614.469,1.713169326,8,0.856584663
3.53891628,-0.001143684,32.07794153,0.0004,0,2624.61,1.713169326,8,0.856584663
3.539455985,-0.002369657,31.9740505,0.0004,0,2634.797,1.713169326,8,0.856584663
3.540034276,-0.001091198,31.87816473,0.0004,0,2644.969,1.713169326,8,0.856584663
3.540585117,-0.003611679,31.7875145,0.0004,0,2655.172,1.713169326,8,0.856584663
3.541010097,-0.002362413,31.68300368,0.0004,0,2665.329,1.713169326,8,0.856584663
3.541673144,-0.002708248,31.5990746,0.0004,0,2675.5,1.713169326,8,0.856584663
3.542087095,-0.001510638,31.49395187,0.0004,0,2685.704,1.713169326,8,0.856584663
3.542618864,-4.97E-05,31.41600435,0.0004,0,2695.844,1.713169326,8,0.856584663
3.542989359,-0.001045125,31.31213189,0.0004,0,2706.032,1.713169326,8,0.856584663
3.543519379,-0.001963847,31.23408503,0.0004,0,2716.141,1.713169326,8,0.856584663
3.544006222,-0.000309578,31.13833947,0.0004,0,2726.297,1.713169326,8,0.856584663
3.544397446,-0.003311688,31.0585382,0.0004,0,2736.422,1.713169326,8,0.856584663
3.544908423,-0.001897016,30.96880741,0.0004,0,2746.594,1.713169326,8,0.856584663
3.545270165,-0.001669095,30.89016585,0.0004,0,2756.719,1.713169326,8,0.856584663
3.545868677,-0.00295738,30.80712609,0.0004,0,2766.938,1.713169326,8,0.856584663
3.546302526,-0.002151948,30.71770982,0.0006,0,2777.094,1.713169326,8,0.856584663
3.546736609,-0.004068698,30.64087652,0.0004,0,2787.297,1.713169326,8,0.856584663
3.547189215,-0.003321113,30.56523389,0.0004,0,2797.438,1.713169326,8,0.856584663
3.547581422,-0.002093269,30.48343431,0.0004,0,2807.579,1.713169326,8,0.856584663
3.547998651,-0.001175281,30.39796378,0.0004,0,2817.813,1.713169326,8,0.856584663
3.548388307,-0.001804189,30.32020382,0.0004,0,2827.969,1.713169326,8,0.856584663
3.548782602,-0.002466778,30.2504757,0.0004,0,2838.188,1.713169326,8,0.856584663
3.549171177,-0.001671154,30.18616503,0.0004,0,2848.407,1.713169326,8,0.856584663
3.549512975,-0.00029214,30.11570486,0.0004,0,2858.625,1.713169326,8,0.856584663
3.549994298,-0.002766826,30.03291896,0.0004,0,2868.766,1.713169326,8,0.856584663
3.550274086,-0.002621052,29.97117563,0.0004,0,2878.954,1.713169326,8,0.856584663
3.550755618,-0.002627234,29.8985581,0.0004,0,2889.11,1.713169326,8,0.856584663
3.550935835,-0.001379724,29.82589393,0.0004,0,2899.25,1.713169326,8,0.856584663
3.551333351,-0.00047438,29.76821083,0.0004,0,2909.454,1.713169326,8,0.856584663
3.551805558,-0.001587793,29.6843474,0.0004,0,2919.625,1.713169326,8,0.856584663
3.552175766,-0.002604236,29.62948164,0.0006,0,2929.797,1.713169326,8,0.856584663
3.552475839,-0.002105623,29.56444863,0.0004,0,2939.969,1.713169326,8,0.856584663
3.553036873,-0.002394592,29.49440167,0.0004,0,2950.125,1.713169326,8,0.856584663
3.553318837,-0.00226663,29.43199018,0.0004,0,2960.329,1.713169326,8,0.856584663
3.553567823,-0.003209257,29.37329089,0.0004,0,2970.5,1.713169326,8,0.856584663
3.55381897,-0.001782328,29.30827067,0.0004,0,2980.719,1.713169326,8,0.856584663
3.554167322,-0.000983795,29.23433832,0.0004,0,2990.907,1.713169326,8,0.856584663
3.554424423,-0.002173044,29.18927455,0.0004,0,3001.157,1.713169326,8,0.856584663
3.554923049,-0.003131433,29.13916925,0.0004,0,3011.297,1.713169326,8,0.856584663
3.55500945,-0.001544649,29.07377489,0.0004,0,3021.5,1.713169326,8,0.856584663
3.55536065,-0.000845093,29.02161616,0.0004,0,3031.672,1.713169326,8,0.856584663
3.555719546,-0.00326005,28.95246527,0.0004,0,3041.875,1.713169326,8,0.856584663
3.556084131,-0.001874675,28.90085433,0.0004,0,3052.063,1.713169326,8,0.856584663
3.556301747,-0.000417793,28.85831493,0.0004,0,3062.313,1.713169326,8,0.856584663
