terminal_voltage,terminal_current,temperature,charge_current,charge_voltage,time,capacity,cycle,SOH
3.820267177,-0.994343487,7.573001441,1,3.252,484.64,1.524366211,2,0.762183106
3.817934796,-0.996342374,7.623793058,1,3.249,497.828,1.524366211,2,0.762183106
3.815372897,-0.995080907,7.668783006,1,3.246,511.031,1.524366211,2,0.762183106
3.813046811,-0.997392627,7.715976698,1,3.244,524.187,1.524366211,2,0.762183106
3.810420089,-0.994870306,7.7761986,1,3.242,537.375,1.524366211,2,0.762183106
3.808033899,-0.995726339,7.825607211,1,3.24,550.531,1.524366211,2,0.762183106
3.805515479,-0.997164726,7.77785298,1,3.237,563.672,1.524366211,2,0.762183106
3.802705785,-0.998086055,7.606657818,1,3.234,576.812,1.524366211,2,0.762183106
3.799791831,-0.996219328,7.387107827,1,3.231,590,1.524366211,2,0.762183106
3.796686683,-0.996123907,7.29645439,1,3.228,603.281,1.524366211,2,0.762183106
3.793460069,-0.99668625,7.204785408,1,3.225,616.469,1.524366211,2,0.762183106
3.790112071,-0.997311541,7.060971555,1,3.222,629.64,1.524366211,2,0.762183106
3.786725368,-0.994318897,6.960557828,1,3.218,642.734,1.524366211,2,0.762183106
3.78313006,-0.995048743,6.860673068,1,3.214,655.812,1.524366211,2,0.762183106
3.779500643,-0.994832246,6.807592252,1,3.21,669.062,1.524366211,2,0.762183106
3.775787668,-0.995989482,6.726908256,1,3.207,682.265,1.524366211,2,0.762183106
3.772099687,-0.995510184,6.628451967,1,3.203,695.406,1.524366211,2,0.762183106
3.76821283,-0.994299498,6.553021507,1,3.199,708.562,1.524366211,2,0.762183106
3.76447512,-0.99634247,6.469672923,1,3.195,721.75,1.524366211,2,0.762183106
3.760663103,-0.994908,6.422079911,1,3.192,734.89,1.524366211,2,0.762183106
3.756835496,-0.996770491,6.536174401,1,3.188,747.984,1.524366211,2,0.762183106
3.753351134,-0.99623073,6.692050733,1,3.184,761.109,1.524366211,2,0.762183106
3.749828828,-0.994317494,6.733813908,1,3.18,774.281,1.524366211,2,0.762183106
3.746630108,-0.997088776,6.798718755,1,3.177,787.484,1.524366211,2,0.762183106
3.74343847,-0.993962942,6.862312174,1,3.174,800.609,1.524366211,2,0.762183106
3.740467506,-0.995414987,6.891960243,1,3.171,813.797,1.524366211,2,0.762183106
3.737530588,-0.996497597,6.917794351,1,3.168,826.969,1.524366211,2,0.762183106
3.734641992,-0.997534592,6.990886406,1,3.164,840.062,1.524366211,2,0.762183106
3.731848346,-0.992974836,7.005859292,1,3.162,853.203,1.524366211,2,0.762183106
3.729218883,-0.9949578,7.015976256,1,3.16,866.359,1.524366211,2,0.762183106
3.726668589,-0.993846405,7.046152397,1,3.157,879.515,1.524366211,2,0.762183106
3.724035034,-0.994496412,7.067562553,1,3.154,892.625,1.524366211,2,0.762183106
3.721643082,-0.99501184,7.110417373,1,3.152,905.781,1.524366211,2,0.762183106
3.719110757,-0.995786738,7.097473752,1,3.148,918.89,1.524366211,2,0.762183106
3.716776703,-0.996275839,7.139892276,1,3.146,931.984,1.524366211,2,0.762183106
3.714451641,-0.994404128,7.14698095,1,3.144,945.14,1.524366211,2,0.762183106
3.712238107,-0.99609479,7.177256682,1,3.142,958.265,1.524366211,2,0.762183106
3.709959595,-0.994710635,7.206813943,1,3.14,971.422,1.524366211,2,0.762183106
3.707815015,-0.994874715,7.209475245,1,3.138,984.547,1.524366211,2,0.762183106
3.705647517,-0.99517721,7.214580456,1,3.135,997.64,1.524366211,2,0.762183106
3.703543476,-0.99384234,7.224775729,1,3.133,1010.797,1.524366211,2,0.762183106
3.701507931,-0.995113046,7.25958427,1,3.131,1023.937,1.524366211,2,0.762183106
3.699494939,-0.994131511,7.279189483,1,3.129,1037.015,1.524366211,2,0.762183106
3.697508222,-0.9958251,7.289758046,1,3.127,1050.14,1.524366211,2,0.762183106
3.695520836,-0.994040422,7.30956597,1,3.126,1063.281,1.524366211,2,0.762183106
3.693680932,-0.996821123,7.332211072,1,3.124,1076.453,1.524366211,2,0.762183106
3.691783979,-0.995316246,7.359279348,1,3.122,1089.656,1.524366211,2,0.762183106
3.689957452,-0.994092403,7.35909775,1,3.12,1102.781,1.524366211,2,0.762183106
3.688077239,-0.992670371,7.358664292,1,3.118,1115.969,1.524366211,2,0.762183106
3.686212989,-0.994861907,7.386247468,1,3.116,1129.078,1.524366211,2,0.762183106
3.684384394,-0.9944554,7.417281214,1,3.114,1142.203,1.524366211,2,0.762183106
3.682634994,-0.994138126,7.421697669,1,3.112,1155.422,1.524366211,2,0.762183106
3.680764285,-0.994752262,7.442380304,1,3.112,1168.547,1.524366211,2,0.762183106
3.678941377,-0.997240826,7.462275592,1,3.11,1181.703,1.524366211,2,0.762183106
3.67734009,-0.996075018,7.471999712,1,3.108,1194.828,1.524366211,2,0.762183106
3.675598217,-0.995781592,7.495735804,1,3.106,1207.969,1.524366211,2,0.762183106
3.673946326,-0.995201249,7.520218186,1,3.104,1221.094,1.524366211,2,0.762183106
3.672243596,-0.997028185,7.523431344,1,3.103,1234.234,1.524366211,2,0.762183106
3.670507267,-0.994549391,7.544011939,1,3.101,1247.344,1.524366211,2,0.762183106
3.668849842,-0.993737751,7.544340893,1,3.1,1260.515,1.524366211,2,0.762183106
3.667342299,-0.99555775,7.562347825,1,3.098,1273.719,1.524366211,2,0.762183106
3.665638837,-0.995430573,7.574299674,1,3.096,1286.875,1.524366211,2,0.762183106
3.66379688,-0.995056586,7.59451588,1,3.094,1300,1.524366211,2,0.762183106
3.662217749,-0.996610377,7.603695946,1,3.093,1313.156,1.524366211,2,0.762183106
3.660530706,-0.99534363,7.603743086,1,3.091,1326.265,1.524366211,2,0.762183106
3.658999448,-0.996579532,7.624639751,1,3.09,1339.375,1.524366211,2,0.762183106
3.657214748,-0.995351205,7.645489263,1,3.088,1352.531,1.524366211,2,0.762183106
3.655701076,-0.995706075,7.653726534,1,3.086,1365.609,1.524366211,2,0.762183106
3.653998563,-0.993970966,7.680590557,1,3.084,1378.828,1.524366211,2,0.762183106
3.652411296,-0.997762482,7.69342185,1,3.083,1392.015,1.524366211,2,0.762183106
3.650831984,-0.995672771,7.696006258,1,3.082,1405.187,1.524366211,2,0.762183106
3.649326788,-0.994373266,7.71252697,1,3.08,1418.297,1.524366211,2,0.762183106
3.647677793,-0.995400477,7.724670317,1,3.078,1431.453,1.524366211,2,0.762183106
3.646197939,-0.996603323,7.74210845,1,3.076,1444.609,1.524366211,2,0.762183106
3.644556732,-0.995644173,7.745659053,1,3.075,1457.797,1.524366211,2,0.762183106
3.643117615,-0.997416927,7.767529787,1,3.073,1471,1.524366211,2,0.762183106
3.641448559,-0.995294836,7.772520355,1,3.072,1484.094,1.524366211,2,0.762183106
3.640020232,-0.995136548,7.793756104,1,3.07,1497.234,1.524366211,2,0.762183106
3.63861822,-0.994537605,7.794900137,1,3.069,1510.469,1.524366211,2,0.762183106
3.637082791,-0.994588343,7.808355838,1,3.068,1523.609,1.524366211,2,0.762183106
3.635727978,-0.994917612,7.831084785,1,3.066,1536.781,1.524366211,2,0.762183106
3.634056232,-0.99625717,7.855832744,1,3.064,1549.89,1.524366211,2,0.762183106
3.632405491,-0.994750638,7.887636775,1,3.062,1563.031,1.524366211,2,0.762183106
3.631013392,-0.995499106,7.90188685,1,3.06,1576.172,1.524366211,2,0.762183106
3.629628573,-0.996214325,7.919440417,1,3.06,1589.281,1.524366211,2,0.762183106
3.628189164,-0.995698734,7.936105322,1,3.058,1602.437,1.524366211,2,0.762183106
3.626785899,-0.995563434,7.961861547,1,3.057,1615.594,1.524366211,2,0.762183106
3.625326686,-0.995855965,7.992872797,1,3.055,1628.734,1.524366211,2,0.762183106
3.623795969,-0.993779668,8.013714299,1,3.054,1641.875,1.524366211,2,0.762183106
3.622593627,-0.996871979,8.028710459,1,3.052,1655.094,1.524366211,2,0.762183106
3.621036702,-0.996749248,8.036094451,1,3.051,1668.265,1.524366211,2,0.762183106
3.619760418,-0.996177468,8.048469047,1,3.05,1681.406,1.524366211,2,0.762183106
3.618252637,-0.996348773,8.07757922,1,3.048,1694.562,1.524366211,2,0.762183106
3.617047559,-0.994798416,8.106915478,1,3.047,1707.781,1.524366211,2,0.762183106
3.615485846,-0.994706654,8.123258134,1,3.046,1720.969,1.524366211,2,0.762183106
3.614252254,-0.995610424,8.139399088,1,3.044,1734.047,1.524366211,2,0.762183106
3.612725699,-0.994227031,8.163839856,1,3.042,1747.203,1.524366211,2,0.762183106
3.611395144,-0.995719853,8.214340904,1,3.042,1760.344,1.524366211,2,0.762183106
3.610176221,-0.993944957,8.182848172,1,3.04,1773.484,1.524366211,2,0.762183106
3.608822927,-0.99544723,8.007203028,1,3.038,1786.547,1.524366211,2,0.762183106
3.607176804,-0.997428825,7.764124373,1,3.037,1799.687,1.524366211,2,0.762183106
3.605411206,-0.995156471,7.615995936,1,3.035,1812.875,1.524366211,2,0.762183106
3.603536103,-0.994289121,7.496944307,1,3.033,1826.094,1.524366211,2,0.762183106
3.601694006,-0.99500103,7.358825391,1,3.032,1839.25,1.524366211,2,0.762183106
3.599671089,-0.995028833,7.239666436,1,3.029,1852.359,1.524366211,2,0.762183106
3.597619836,-0.994701451,7.10221255,1,3.028,1865.547,1.524366211,2,0.762183106
3.595359017,-0.995355637,7.010149812,1,3.025,1878.687,1.524366211,2,0.762183106
3.593160189,-0.996694985,6.899413897,1,3.023,1891.812,1.524366211,2,0.762183106
3.590862481,-0.995612124,6.816404044,1,3.021,1904.937,1.524366211,2,0.762183106
3.588513502,-0.994531209,6.685251537,1,3.018,1918.094,1.524366211,2,0.762183106
3.58629712,-0.995768677,6.574471849,1,3.016,1931.187,1.524366211,2,0.762183106
3.583695811,-0.99646432,6.514897643,1,3.014,1944.375,1.524366211,2,0.762183106
3.581408932,-0.994535058,6.486159637,1,3.011,1957.547,1.524366211,2,0.762183106
3.579264217,-0.994318671,6.647728012,1,3.009,1970.703,1.524366211,2,0.762183106
3.577064251,-0.993888011,6.764948002,1,3.007,1983.906,1.524366211,2,0.762183106
3.575183374,-0.99581434,6.847911368,1,3.005,1997.094,1.524366211,2,0.762183106
3.573507595,-0.995216276,6.90808837,1,3.003,2010.219,1.524366211,2,0.762183106
3.571692489,-0.994446147,6.954032699,1,3.001,2023.359,1.524366211,2,0.762183106
3.569930724,-0.996876906,6.985943895,1,3,2036.562,1.524366211,2,0.762183106
3.568489212,-0.995267632,7.017059534,1,2.998,2049.672,1.524366211,2,0.762183106
3.566833941,-0.994118292,7.052080204,1,2.997,2062.844,1.524366211,2,0.762183106
3.565266628,-0.994764244,7.067163853,1,2.995,2076.047,1.524366211,2,0.762183106
3.563911961,-0.995158745,7.099858673,1,2.994,2089.187,1.524366211,2,0.762183106
3.562318107,-0.994352177,7.122442119,1,2.993,2102.359,1.524366211,2,0.762183106
3.560882457,-0.995453074,7.133154587,1,2.991,2115.469,1.524366211,2,0.762183106
3.55953525,-0.995618058,7.146672678,1,2.989,2128.594,1.524366211,2,0.762183106
3.558163601,-0.995459358,7.193117809,1,2.988,2141.719,1.524366211,2,0.762183106
3.556954158,-0.996082733,7.184296907,1,2.987,2154.875,1.524366211,2,0.762183106
3.55574395,-0.995658718,7.238114077,1,2.985,2167.984,1.524366211,2,0.762183106
3.554382776,-0.993967263,7.25510132,1,2.984,2181.109,1.524366211,2,0.762183106
3.553199276,-0.996219837,7.262558221,1,2.983,2194.25,1.524366211,2,0.762183106
3.551888686,-0.99450731,7.304780504,1,2.982,2207.375,1.524366211,2,0.762183106
3.550828421,-0.994593626,7.33168726,1,2.981,2220.437,1.524366211,2,0.762183106
3.549524042,-0.994130021,7.347145924,1,2.979,2233.562,1.524366211,2,0.762183106
3.548359055,-0.996585826,7.382871974,1,2.979,2246.719,1.524366211,2,0.762183106
3.547207618,-0.995787911,7.40855299,1,2.977,2259.828,1.524366211,2,0.762183106
3.546061598,-0.996334461,7.412536402,1,2.976,2273,1.524366211,2,0.762183106
3.545093048,-0.995595907,7.444131332,1,2.975,2286.109,1.524366211,2,0.762183106
3.544073776,-0.995661396,7.451488813,1,2.974,2299.234,1.524366211,2,0.762183106
3.54282355,-0.993845052,7.50182784,1,2.973,2312.422,1.524366211,2,0.762183106
3.541563846,-0.996533682,7.515679422,1,2.972,2325.578,1.524366211,2,0.762183106
3.54069432,-0.996026054,7.533057263,1,2.971,2338.64,1.524366211,2,0.762183106
3.539447702,-0.996902779,7.576874705,1,2.97,2351.797,1.524366211,2,0.762183106
3.538654994,-0.995103498,7.610722361,1,2.969,2364.953,1.524366211,2,0.762183106
3.537288252,-0.993669347,7.63835377,1,2.967,2378.078,1.524366211,2,0.762183106
3.536456634,-0.993359795,7.654898907,1,2.967,2391.281,1.524366211,2,0.762183106
3.535491654,-0.994839832,7.678503601,1,2.965,2404.406,1.524366211,2,0.762183106
3.534368807,-0.996006259,7.708859715,1,2.965,2417.547,1.524366211,2,0.762183106
3.533444101,-0.995229817,7.72081787,1,2.963,2430.734,1.524366211,2,0.762183106
3.532352071,-0.994906991,7.747999719,1,2.963,2443.89,1.524366211,2,0.762183106
3.531416682,-0.995489348,7.779259753,0.9998,2.961,2457.094,1.524366211,2,0.762183106
3.530407277,-0.99559331,7.810254673,1,2.961,2470.265,1.524366211,2,0.762183106
3.529408337,-0.99553263,7.841415551,1,2.959,2483.484,1.524366211,2,0.762183106
3.528412491,-0.994260557,7.870679964,1,2.959,2496.609,1.524366211,2,0.762183106
3.527537975,-0.995212043,7.883073595,1,2.958,2509.797,1.524366211,2,0.762183106
3.526548988,-0.994261813,7.888814803,1,2.957,2522.969,1.524366211,2,0.762183106
3.525685954,-0.996075051,7.919392267,1,2.956,2536.156,1.524366211,2,0.762183106
3.524676985,-0.994241231,7.938523764,1,2.955,2549.281,1.524366211,2,0.762183106
3.523747535,-0.995094505,7.987083843,1,2.954,2562.515,1.524366211,2,0.762183106
3.522629525,-0.995639739,8.004605256,1,2.953,2575.719,1.524366211,2,0.762183106
3.521828853,-0.996220366,8.009449209,1,2.952,2588.906,1.524366211,2,0.762183106
3.520906375,-0.994988858,8.052372736,1,2.951,2602.109,1.524366211,2,0.762183106
3.519874695,-0.995440726,8.073445193,1,2.951,2615.219,1.524366211,2,0.762183106
3.518978522,-0.995519517,8.078486182,1,2.949,2628.437,1.524366211,2,0.762183106
3.51793919,-0.996254763,8.11567589,1,2.949,2641.609,1.524366211,2,0.762183106
3.517123156,-0.996613003,8.133029405,1,2.947,2654.844,1.524366211,2,0.762183106
3.516165383,-0.996284606,8.159522016,1,2.947,2667.984,1.524366211,2,0.762183106
3.515178126,-0.994090479,8.184478582,1,2.945,2681.109,1.524366211,2,0.762183106
3.514464088,-0.994148415,8.19135231,1,2.945,2694.234,1.524366211,2,0.762183106
3.513493333,-0.99544393,8.201973369,1,2.943,2707.375,1.524366211,2,0.762183106
3.512568722,-0.995653982,8.230075782,1,2.943,2720.515,1.524366211,2,0.762183106
3.511460027,-0.995611769,8.254130308,1,2.941,2733.625,1.524366211,2,0.762183106
3.510683865,-0.996392787,8.282345342,1,2.941,2746.765,1.524366211,2,0.762183106
3.509586765,-0.996678475,8.295852927,1,2.939,2759.89,1.524366211,2,0.762183106
3.508772185,-0.994954596,8.318561162,1,2.938,2773.031,1.524366211,2,0.762183106
3.50806728,-0.995124266,8.342679626,1,2.937,2786.265,1.524366211,2,0.762183106
3.507097408,-0.993531489,8.362668862,1,2.936,2799.422,1.524366211,2,0.762183106
3.506200358,-0.994520875,8.395033854,1,2.935,2812.562,1.524366211,2,0.762183106
3.505355868,-0.995990075,8.419237914,1,2.934,2825.672,1.524366211,2,0.762183106
3.504394344,-0.995533485,8.433265431,1,2.934,2838.781,1.524366211,2,0.762183106
3.503405248,-0.995225123,8.470874582,1,2.933,2851.937,1.524366211,2,0.762183106
3.502748042,-0.994504218,8.484523343,1,2.932,2865.062,1.524366211,2,0.762183106
3.501723908,-0.994451836,8.504655987,1,2.931,2878.203,1.524366211,2,0.762183106
3.500935101,-0.994782529,8.529094168,1,2.929,2891.312,1.524366211,2,0.762183106
3.499930241,-0.994621757,8.562815006,1,2.929,2904.531,1.524366211,2,0.762183106
3.498941113,-0.994055922,8.573787897,1,2.928,2917.719,1.524366211,2,0.762183106
3.498185602,-0.994780276,8.596554766,1,2.927,2930.844,1.524366211,2,0.762183106
3.497336984,-0.994721857,8.63290451,1,2.927,2944.031,1.524366211,2,0.762183106
3.496585634,-0.995249958,8.653449149,1,2.926,2957.172,1.524366211,2,0.762183106
3.495557771,-0.996145339,8.680416261,1,2.925,2970.297,1.524366211,2,0.762183106
3.494572518,-0.995264228,8.634415368,1,2.924,2983.406,1.524366211,2,0.762183106
3.493679314,-0.995355735,8.43694383,1,2.923,2996.531,1.524366211,2,0.762183106
3.492369989,-0.994432092,8.18233469,1,2.921,3009.64,1.524366211,2,0.762183106
3.490993878,-0.994650414,8.069662268,1,2.921,3022.812,1.524366211,2,0.762183106
3.489352069,-0.995107046,7.908203945,1,2.919,3036.031,1.524366211,2,0.762183106
3.487664102,-0.995306904,7.793510353,1,2.917,3049.187,1.524366211,2,0.762183106
3.486008668,-0.995839795,7.689339098,1,2.915,3062.297,1.524366211,2,0.762183106
3.484171916,-0.99674245,7.596748775,1,2.913,3075.437,1.524366211,2,0.762183106
3.482264335,-0.996015841,7.479192196,1,2.911,3088.578,1.524366211,2,0.762183106
3.480275028,-0.995488941,7.416990059,1,2.91,3101.812,1.524366211,2,0.762183106
3.478144595,-0.995432511,7.312518559,1,2.907,3115,1.524366211,2,0.762183106
3.475843892,-0.995723992,7.161705265,1,2.905,3128.125,1.524366211,2,0.762183106
3.473610372,-0.994463277,7.11272016,1,2.903,3141.25,1.524366211,2,0.762183106
3.471513887,-0.995081816,7.159313742,1,2.901,3154.375,1.524366211,2,0.762183106
3.469312133,-0.994841396,7.289814484,1,2.899,3167.531,1.524366211,2,0.762183106
3.467618271,-0.995540989,7.413796961,1,2.897,3180.656,1.524366211,2,0.762183106
3.465660789,-0.996768127,7.447905604,1,2.895,3193.797,1.524366211,2,0.762183106
3.464012184,-0.99431877,7.49271156,1,2.893,3206.906,1.524366211,2,0.762183106
3.462569813,-0.994821968,7.567875378,1,2.891,3220.078,1.524366211,2,0.762183106
3.461133692,-0.995335655,7.609226616,1,2.89,3233.281,1.524366211,2,0.762183106
3.45949748,-0.997036243,7.635184841,1,2.889,3246.406,1.524366211,2,0.762183106
3.458094532,-0.994268205,7.638684607,1,2.887,3259.531,1.524366211,2,0.762183106
3.456820609,-0.995350963,7.672833666,1,2.885,3272.609,1.524366211,2,0.762183106
3.45558184,-0.996762675,7.695604346,1,2.885,3285.812,1.524366211,2,0.762183106
3.454326721,-0.994873083,7.73075728,1,2.883,3299.031,1.524366211,2,0.762183106
3.453091732,-0.9959474,7.744170166,1,2.882,3312.203,1.524366211,2,0.762183106
3.451798427,-0.997317367,7.773223249,1,2.881,3325.359,1.524366211,2,0.762183106
3.450689355,-0.995334455,7.78164688,1,2.879,3338.5,1.524366211,2,0.762183106
3.449306423,-0.995419218,7.815177185,1,2.878,3351.594,1.524366211,2,0.762183106
3.448016904,-0.996127785,7.862694122,1,2.877,3364.734,1.524366211,2,0.762183106
3.446967852,-0.995791972,7.887258189,1,2.876,3377.89,1.524366211,2,0.762183106
3.445765467,-0.99497743,7.929996544,1,2.875,3391.031,1.524366211,2,0.762183106
3.44471712,-0.995515999,7.930068809,1,2.874,3404.172,1.524366211,2,0.762183106
3.44356547,-0.996065039,7.938543366,1,2.872,3417.359,1.524366211,2,0.762183106
3.442459555,-0.994857583,7.98535043,1,2.871,3430.484,1.524366211,2,0.762183106
3.441278345,-0.994482827,8.016968923,1,2.87,3443.64,1.524366211,2,0.762183106
3.440091515,-0.995204998,8.052024223,1,2.869,3456.812,1.524366211,2,0.762183106
3.439012283,-0.995807257,8.065622627,1,2.868,3469.969,1.524366211,2,0.762183106
3.437908119,-0.995927457,8.098345299,1,2.867,3483.094,1.524366211,2,0.762183106
3.436809605,-0.995406184,8.11628507,1,2.866,3496.234,1.524366211,2,0.762183106
3.435662965,-0.994689338,8.132231408,1,2.865,3509.39,1.524366211,2,0.762183106
3.434485234,-0.995198135,8.191985092,1,2.863,3522.531,1.524366211,2,0.762183106
3.433455158,-0.994625485,8.237569874,1,2.863,3535.687,1.524366211,2,0.762183106
3.432344099,-0.995898889,8.259533299,1,2.861,3548.875,1.524366211,2,0.762183106
3.431275764,-0.99655722,8.27357334,1,2.86,3562.078,1.524366211,2,0.762183106
3.430123223,-0.99587313,8.298844435,1,2.859,3575.219,1.524366211,2,0.762183106
3.429061366,-0.994956327,8.341259447,1,2.858,3588.359,1.524366211,2,0.762183106
3.428093684,-0.995296303,8.385329038,1,2.857,3601.484,1.524366211,2,0.762183106
3.427050838,-0.99590793,8.414798096,1,2.856,3614.64,1.524366211,2,0.762183106
3.425883609,-0.994897897,8.430579656,1,2.855,3627.844,1.524366211,2,0.762183106
3.424824877,-0.99490982,8.436704968,1,2.854,3641,1.524366211,2,0.762183106
3.423747938,-0.994340498,8.484836642,1,2.853,3654.14,1.524366211,2,0.762183106
3.422700878,-0.994794961,8.505636877,1,2.851,3667.344,1.524366211,2,0.762183106
3.421559064,-0.996052395,8.501174241,1,2.851,3680.515,1.524366211,2,0.762183106
3.420545324,-0.994059162,8.513440041,1,2.849,3693.64,1.524366211,2,0.762183106
3.419166329,-0.993323364,8.556947296,1,2.848,3706.734,1.524366211,2,0.762183106
3.41808823,-0.996866672,8.625322534,1,2.847,3719.844,1.524366211,2,0.762183106
3.416884102,-0.995963608,8.650385379,1,2.846,3732.969,1.524366211,2,0.762183106
3.415800059,-0.99615872,8.648742238,1,2.845,3746.094,1.524366211,2,0.762183106
3.414549858,-0.995003123,8.672600872,1,2.844,3759.219,1.524366211,2,0.762183106
3.413363242,-0.994145577,8.690049526,1,2.843,3772.375,1.524366211,2,0.762183106
3.412258224,-0.996365339,8.718778798,1,2.841,3785.64,1.524366211,2,0.762183106
3.410895218,-0.995039536,8.77435754,1,2.84,3798.797,1.524366211,2,0.762183106
3.409681795,-0.99487969,8.803122307,1,2.839,3811.906,1.524366211,2,0.762183106
3.408318379,-0.994795521,8.820354207,1,2.837,3825.125,1.524366211,2,0.762183106
3.407209467,-0.996401271,8.835777769,1,2.836,3838.234,1.524366211,2,0.762183106
3.405965983,-0.994948311,8.882689406,1,2.835,3851.453,1.524366211,2,0.762183106
3.404783125,-0.995652792,8.88822515,1,2.833,3864.719,1.524366211,2,0.762183106
3.403493604,-0.996129291,8.921889292,1,2.833,3878,1.524366211,2,0.762183106
3.402216412,-0.995616769,8.935417786,1,2.831,3891.297,1.524366211,2,0.762183106
3.400902627,-0.996674383,8.968619748,1,2.83,3904.578,1.524366211,2,0.762183106
3.399686643,-0.995859169,9.023961798,1,2.829,3917.859,1.524366211,2,0.762183106
3.39842876,-0.995222274,9.035986941,1,2.827,3931.187,1.524366211,2,0.762183106
3.397128677,-0.994253328,9.07646618,1,2.826,3944.531,1.524366211,2,0.762183106
3.395716218,-0.995060631,9.089503519,1,2.825,3957.812,1.524366211,2,0.762183106
3.394431261,-0.996130315,9.126219682,1,2.823,3971.125,1.524366211,2,0.762183106
3.392878327,-0.996249339,9.140646387,1,2.821,3984.437,1.524366211,2,0.762183106
3.391463804,-0.995715856,9.17263924,1,2.821,3997.781,1.524366211,2,0.762183106
3.390061608,-0.995488033,9.196872339,1,2.819,4011.094,1.524366211,2,0.762183106
3.388900832,-0.996041728,9.227257831,1,2.817,4024.39,1.524366211,2,0.762183106
3.387339106,-0.994347763,9.235743278,1,2.816,4037.812,1.524366211,2,0.762183106
3.385738931,-0.994376286,9.29040758,1,2.815,4051.109,1.524366211,2,0.762183106
3.384339982,-0.99739605,9.303407155,1,2.813,4064.406,1.524366211,2,0.762183106
3.382829369,-0.996501013,9.356385407,1,2.811,4077.703,1.524366211,2,0.762183106
3.381371447,-0.994947559,9.373241241,1,2.81,4090.969,1.524366211,2,0.762183106
3.379809264,-0.995480323,9.3910563,1,2.809,4104.359,1.524366211,2,0.762183106
3.378305811,-0.997087518,9.438678265,1,2.807,4117.672,1.524366211,2,0.762183106
3.37675402,-0.994636999,9.462755184,1,2.805,4130.969,1.524366211,2,0.762183106
3.375069512,-0.99488598,9.502888655,1,2.804,4144.312,1.524366211,2,0.762183106
3.373535982,-0.996495156,9.544825799,1,2.803,4157.625,1.524366211,2,0.762183106
3.372043434,-0.995404082,9.529426032,1,2.801,4170.922,1.524366211,2,0.762183106
