terminal_voltage,terminal_current,temperature,charge_current,charge_voltage,time,capacity,cycle,SOH
3.689321103,-2.007412804,29.56229771,1.999,2.78,818.031,1.855004521,1,0.927502261
3.686985379,-2.008381223,29.58174894,1.999,2.778,827.438,1.855004521,1,0.927502261
3.685117855,-2.010755854,29.60640395,1.9988,2.776,836.781,1.855004521,1,0.927502261
3.68327627,-2.008706217,29.62466336,1.9988,2.774,846.188,1.855004521,1,0.927502261
3.681183593,-2.008257943,29.65759824,1.999,2.772,855.641,1.855004521,1,0.927502261
3.679167491,-2.010756117,29.67546456,1.999,2.77,865.031,1.855004521,1,0.927502261
3.677153126,-2.00860058,29.6943318,1.9988,2.768,874.453,1.855004521,1,0.927502261
3.675192,-2.007897885,29.70919092,1.999,2.766,883.828,1.855004521,1,0.927502261
3.673116533,-2.008403721,29.73286709,1.999,2.764,893.219,1.855004521,1,0.927502261
3.671041686,-2.008565838,29.75473831,1.9988,2.763,902.578,1.855004521,1,0.927502261
3.669295776,-2.009166872,29.78813919,1.9988,2.76,911.953,1.855004521,1,0.927502261
3.667368372,-2.009324456,29.80491721,1.999,2.759,921.328,1.855004521,1,0.927502261
3.665349341,-2.009306035,29.83438953,1.999,2.757,930.813,1.855004521,1,0.927502261
3.663449927,-2.00876986,29.86325159,1.999,2.754,940.188,1.855004521,1,0.927502261
3.661480636,-2.008750481,29.88055704,1.999,2.753,949.578,1.855004521,1,0.927502261
3.659572599,-2.007145117,29.8959771,1.999,2.751,958.953,1.855004521,1,0.927502261
3.65762586,-2.009998439,29.92463327,1.999,2.749,968.313,1.855004521,1,0.927502261
3.655757817,-2.010467995,29.94121006,1.9988,2.747,977.703,1.855004521,1,0.927502261
3.653999559,-2.008583629,29.9685721,1.9988,2.745,987.063,1.855004521,1,0.927502261
3.651979022,-2.010978394,30.00510009,1.999,2.743,996.391,1.855004521,1,0.927502261
3.65007824,-2.008534622,30.02406195,1.9988,2.741,1005.797,1.855004521,1,0.927502261
3.648215431,-2.010036939,30.0346624,1.999,2.74,1015.156,1.855004521,1,0.927502261
3.646509402,-2.009962424,30.06458474,1.999,2.738,1024.516,1.855004521,1,0.927502261
3.644613624,-2.011121902,30.09706736,1.999,2.736,1033.891,1.855004521,1,0.927502261
3.642608124,-2.00836535,30.13317071,1.999,2.735,1043.266,1.855004521,1,0.927502261
3.640871999,-2.009410537,30.15257187,1.999,2.733,1052.641,1.855004521,1,0.927502261
3.63899384,-2.009770672,30.18026772,1.9988,2.731,1062.031,1.855004521,1,0.927502261
3.637067955,-2.009142275,30.21434823,1.9988,2.729,1071.375,1.855004521,1,0.927502261
3.635442865,-2.010294156,30.24640272,1.999,2.727,1080.781,1.855004521,1,0.927502261
3.633526766,-2.007970042,30.26596286,1.999,2.725,1090.266,1.855004521,1,0.927502261
3.631700333,-2.010204789,30.29317483,1.999,2.723,1099.672,1.855004521,1,0.927502261
3.62992899,-2.011212509,30.31594493,1.999,2.722,1109.156,1.855004521,1,0.927502261
3.628131902,-2.008685314,30.3523824,1.9988,2.72,1118.516,1.855004521,1,0.927502261
3.626152176,-2.008723679,30.36939723,1.9988,2.719,1127.906,1.855004521,1,0.927502261
3.624365777,-2.00912889,30.40185758,1.999,2.717,1137.328,1.855004521,1,0.927502261
3.62276294,-2.010652515,30.42322908,1.9988,2.715,1146.735,1.855004521,1,0.927502261
3.620910622,-2.008350502,30.4529348,1.9988,2.713,1156.11,1.855004521,1,0.927502261
3.619174564,-2.006956598,30.4826829,1.999,2.711,1165.578,1.855004521,1,0.927502261
3.617432164,-2.006321332,30.51255919,1.999,2.709,1174.985,1.855004521,1,0.927502261
3.61542631,-2.0081774,30.53474821,1.999,2.708,1184.485,1.855004521,1,0.927502261
3.613984382,-2.007921215,30.55756309,1.999,2.706,1193.875,1.855004521,1,0.927502261
3.612060553,-2.009721629,30.58677924,1.999,2.705,1203.281,1.855004521,1,0.927502261
3.610323442,-2.009566739,30.6230287,1.999,2.703,1212.672,1.855004521,1,0.927502261
3.608603688,-2.009487277,30.64338456,1.999,2.701,1222.078,1.855004521,1,0.927502261
3.606930483,-2.010439995,30.68672659,1.999,2.699,1231.516,1.855004521,1,0.927502261
3.605104156,-2.007674424,30.70597044,1.999,2.697,1240.906,1.855004521,1,0.927502261
3.603440626,-2.00706122,30.7336035,1.999,2.696,1250.297,1.855004521,1,0.927502261
3.60190108,-2.009724958,30.75845713,1.999,2.694,1259.672,1.855004521,1,0.927502261
3.599944475,-2.006223185,30.77598941,1.999,2.693,1269.063,1.855004521,1,0.927502261
3.597980725,-2.009543512,30.81205898,1.999,2.691,1278.406,1.855004521,1,0.927502261
3.596586673,-2.01062804,30.84241198,1.9988,2.689,1287.781,1.855004521,1,0.927502261
3.594792782,-2.008253249,30.86616788,1.999,2.687,1297.188,1.855004521,1,0.927502261
3.593295061,-2.007065783,30.90395707,1.999,2.686,1306.641,1.855004521,1,0.927502261
3.591387598,-2.010264491,30.93757498,1.999,2.684,1316.047,1.855004521,1,0.927502261
3.589632546,-2.010241348,30.96362231,1.999,2.683,1325.438,1.855004521,1,0.927502261
3.588072349,-2.009974536,30.98571433,1.999,2.681,1334.797,1.855004521,1,0.927502261
3.586345776,-2.008904895,31.01251836,1.9988,2.679,1344.235,1.855004521,1,0.927502261
3.584817345,-2.008842278,31.03758016,1.999,2.677,1353.641,1.855004521,1,0.927502261
3.583195787,-2.007230171,31.06777405,1.999,2.676,1363.016,1.855004521,1,0.927502261
3.581482554,-2.008707095,31.08681637,1.999,2.674,1372.438,1.855004521,1,0.927502261
3.579865434,-2.009601827,31.1228218,1.999,2.673,1381.86,1.855004521,1,0.927502261
3.578123906,-2.009200716,31.13802719,1.999,2.671,1391.25,1.855004521,1,0.927502261
3.576591385,-2.008948841,31.18532153,1.999,2.669,1400.703,1.855004521,1,0.927502261
3.574987978,-2.006657137,31.20826707,1.9988,2.668,1410.094,1.855004521,1,0.927502261
3.57322033,-2.007839533,31.2323387,1.999,2.666,1419.469,1.855004521,1,0.927502261
3.571814895,-2.007236365,31.26957012,1.999,2.665,1428.828,1.855004521,1,0.927502261
3.570197341,-2.01008036,31.28496802,1.9988,2.663,1438.219,1.855004521,1,0.927502261
3.568499837,-2.010369317,31.31459927,1.999,2.662,1447.578,1.855004521,1,0.927502261
3.56704322,-2.008730446,31.32694612,1.999,2.66,1456.938,1.855004521,1,0.927502261
3.565272241,-2.007228223,31.35703797,1.9988,2.658,1466.281,1.855004521,1,0.927502261
3.563770738,-2.006197323,31.37971996,1.999,2.657,1475.641,1.855004521,1,0.927502261
3.56215689,-2.008969002,31.41026282,1.999,2.656,1485.063,1.855004521,1,0.927502261
3.560729839,-2.007489797,31.43230163,1.999,2.654,1494.422,1.855004521,1,0.927502261
3.558969773,-2.008160035,31.4605033,1.999,2.652,1503.797,1.855004521,1,0.927502261
3.557468349,-2.010564162,31.48770996,1.999,2.651,1513.188,1.855004521,1,0.927502261
3.555970318,-2.006419375,31.50617555,1.999,2.649,1522.641,1.855004521,1,0.927502261
3.554518339,-2.009067482,31.53503733,1.999,2.648,1532.031,1.855004521,1,0.927502261
3.553122843,-2.008942576,31.56132091,1.999,2.646,1541.344,1.855004521,1,0.927502261
3.5514187,-2.007742623,31.58411384,1.999,2.644,1550.781,1.855004521,1,0.927502261
3.550160306,-2.008247235,31.60876868,1.999,2.643,1560.188,1.855004521,1,0.927502261
3.548440356,-2.008266071,31.62190892,1.999,2.642,1569.563,1.855004521,1,0.927502261
3.547044115,-2.011245585,31.65302765,1.999,2.64,1579.016,1.855004521,1,0.927502261
3.545724295,-2.009047077,31.67160956,1.999,2.639,1588.422,1.855004521,1,0.927502261
3.544204516,-2.011064589,31.70017137,1.999,2.638,1597.828,1.855004521,1,0.927502261
3.542703601,-2.010952525,31.72491465,1.999,2.636,1607.235,1.855004521,1,0.927502261
3.541266306,-2.010591828,31.74869071,1.999,2.634,1616.61,1.855004521,1,0.927502261
3.539847608,-2.008942559,31.77933024,1.999,2.633,1626.016,1.855004521,1,0.927502261
3.538386651,-2.007970596,31.80013523,1.999,2.632,1635.438,1.855004521,1,0.927502261
3.537132783,-2.008224042,31.82082494,1.999,2.63,1644.844,1.855004521,1,0.927502261
3.535525295,-2.008270987,31.85094124,1.999,2.629,1654.235,1.855004521,1,0.927502261
3.534341331,-2.010771173,31.87223362,1.999,2.628,1663.641,1.855004521,1,0.927502261
3.532906012,-2.009520671,31.89308544,1.999,2.626,1673.078,1.855004521,1,0.927502261
3.531716611,-2.00890977,31.91216871,1.999,2.625,1682.485,1.855004521,1,0.927502261
3.53026759,-2.009533132,31.946116,1.999,2.623,1691.844,1.855004521,1,0.927502261
3.529115721,-2.009785636,31.96974033,1.999,2.622,1701.25,1.855004521,1,0.927502261
3.527613618,-2.008056511,31.99661187,1.999,2.621,1710.656,1.855004521,1,0.927502261
3.526251919,-2.011033414,32.02239762,1.999,2.62,1720.016,1.855004521,1,0.927502261
3.52479655,-2.010023427,32.03343847,1.999,2.618,1729.422,1.855004521,1,0.927502261
3.523634093,-2.01087942,32.05136922,1.999,2.617,1738.875,1.855004521,1,0.927502261
3.522232906,-2.009592027,32.07492865,1.9988,2.616,1748.297,1.855004521,1,0.927502261
3.520883985,-2.008796641,32.09590964,1.999,2.614,1757.656,1.855004521,1,0.927502261
3.519652256,-2.008381737,32.12341604,1.9988,2.613,1767.016,1.855004521,1,0.927502261
3.518442832,-2.010278043,32.14619758,1.999,2.612,1776.36,1.855004521,1,0.927502261
3.517145674,-2.010141509,32.15308223,1.999,2.611,1785.781,1.855004521,1,0.927502261
3.515976876,-2.008593935,32.17969898,1.999,2.61,1795.203,1.855004521,1,0.927502261
3.514601913,-2.00746918,32.20239528,1.999,2.608,1804.625,1.855004521,1,0.927502261
3.513551057,-2.007992802,32.23357083,1.999,2.607,1814.016,1.855004521,1,0.927502261
3.512325787,-2.007310291,32.25556506,1.999,2.606,1823.375,1.855004521,1,0.927502261
3.511128136,-2.009906977,32.26309704,1.999,2.604,1832.75,1.855004521,1,0.927502261
3.509827038,-2.006888042,32.30305747,1.999,2.604,1842.156,1.855004521,1,0.927502261
3.508797443,-2.008532,32.32302041,1.999,2.602,1851.531,1.855004521,1,0.927502261
3.507486015,-2.008994631,32.33805824,1.999,2.601,1860.922,1.855004521,1,0.927502261
3.506432522,-2.012995082,32.36973881,1.999,2.6,1870.375,1.855004521,1,0.927502261
3.505228743,-2.006357093,32.39063012,1.9988,2.599,1879.766,1.855004521,1,0.927502261
3.504071028,-2.00736303,32.41806411,1.999,2.598,1889.172,1.855004521,1,0.927502261
3.503016784,-2.007744144,32.43231048,1.999,2.596,1898.594,1.855004521,1,0.927502261
3.501889992,-2.007926936,32.44086285,1.999,2.596,1908.047,1.855004521,1,0.927502261
3.500847416,-2.011101469,32.45430036,1.999,2.594,1917.438,1.855004521,1,0.927502261
3.499789876,-2.009376385,32.47893854,1.999,2.593,1926.797,1.855004521,1,0.927502261
3.498766476,-2.009514756,32.49849673,1.999,2.592,1936.141,1.855004521,1,0.927502261
3.497603985,-2.008403194,32.51363854,1.999,2.591,1945.547,1.855004521,1,0.927502261
3.496410052,-2.008889751,32.54044479,1.999,2.59,1954.922,1.855004521,1,0.927502261
3.495314841,-2.010204793,32.5711308,1.999,2.589,1964.328,1.855004521,1,0.927502261
3.494204849,-2.009257462,32.59316062,1.999,2.588,1973.875,1.855004521,1,0.927502261
3.493026999,-2.009255341,32.61489468,1.999,2.587,1983.235,1.855004521,1,0.927502261
3.492034254,-2.009999306,32.63865804,1.999,2.586,1992.735,1.855004521,1,0.927502261
3.490872154,-2.008154037,32.65056284,1.999,2.585,2002.125,1.855004521,1,0.927502261
3.490004545,-2.00763041,32.6746274,1.999,2.584,2011.531,1.855004521,1,0.927502261
3.489110027,-2.007405594,32.70186689,1.999,2.583,2020.922,1.855004521,1,0.927502261
3.487886538,-2.008607721,32.7215261,1.999,2.582,2030.406,1.855004521,1,0.927502261
3.486994578,-2.008513438,32.73669692,1.999,2.581,2039.813,1.855004521,1,0.927502261
3.485701218,-2.008305677,32.74783767,1.999,2.58,2049.188,1.855004521,1,0.927502261
3.484724348,-2.008044276,32.77683558,1.999,2.579,2058.578,1.855004521,1,0.927502261
3.483891862,-2.008116417,32.81453467,1.999,2.578,2068.031,1.855004521,1,0.927502261
3.482701358,-2.008587106,32.83023641,1.999,2.576,2077.391,1.855004521,1,0.927502261
3.481639357,-2.010140493,32.85516733,1.999,2.576,2086.75,1.855004521,1,0.927502261
3.480683703,-2.007849375,32.86724463,1.999,2.574,2096.141,1.855004521,1,0.927502261
3.479721949,-2.010041863,32.88768345,1.999,2.574,2105.531,1.855004521,1,0.927502261
3.47881852,-2.010083091,32.91944474,1.999,2.572,2114.953,1.855004521,1,0.927502261
3.477728217,-2.007386461,32.9358147,1.999,2.572,2124.391,1.855004521,1,0.927502261
3.47687124,-2.006653171,32.95804312,1.999,2.57,2133.813,1.855004521,1,0.927502261
3.47568343,-2.007743447,32.96802959,1.999,2.57,2143.219,1.855004521,1,0.927502261
3.474715456,-2.010865107,32.99646813,1.999,2.568,2152.61,1.855004521,1,0.927502261
3.473614704,-2.007000958,33.02464047,1.999,2.568,2162.063,1.855004521,1,0.927502261
3.472685946,-2.008530371,33.05844816,1.999,2.567,2171.453,1.855004521,1,0.927502261
3.471603216,-2.009203341,33.0697072,1.999,2.566,2180.86,1.855004521,1,0.927502261
3.470508639,-2.007904216,33.08584377,1.999,2.564,2190.281,1.855004521,1,0.927502261
3.469466407,-2.008473069,33.11476333,1.999,2.564,2199.735,1.855004521,1,0.927502261
3.468454621,-2.009239467,33.14077155,1.999,2.562,2209.11,1.855004521,1,0.927502261
3.467630871,-2.011618753,33.14908477,1.999,2.562,2218.5,1.855004521,1,0.927502261
3.466430476,-2.009083993,33.17933081,1.999,2.56,2227.891,1.855004521,1,0.927502261
3.465492317,-2.008263313,33.21923507,1.999,2.56,2237.266,1.855004521,1,0.927502261
3.464532714,-2.007239929,33.23501218,1.999,2.558,2246.672,1.855004521,1,0.927502261
3.463512825,-2.008747237,33.24128632,1.999,2.558,2256.094,1.855004521,1,0.927502261
3.462366894,-2.009303125,33.28825409,1.999,2.557,2265.469,1.855004521,1,0.927502261
3.461340381,-2.010713898,33.3019057,1.999,2.556,2274.844,1.855004521,1,0.927502261
3.460206018,-2.009692801,33.32700946,1.999,2.554,2284.266,1.855004521,1,0.927502261
3.45948769,-2.00813421,33.3498617,1.999,2.554,2293.641,1.855004521,1,0.927502261
3.458370985,-2.009715866,33.37524301,1.999,2.552,2303.031,1.855004521,1,0.927502261
3.457349294,-2.008180589,33.39626542,1.999,2.552,2312.391,1.855004521,1,0.927502261
3.456339186,-2.010491497,33.41616663,1.999,2.55,2321.781,1.855004521,1,0.927502261
3.455167038,-2.00916407,33.4431415,1.999,2.55,2331.125,1.855004521,1,0.927502261
3.454093276,-2.010502908,33.48133712,1.999,2.548,2340.5,1.855004521,1,0.927502261
3.453062831,-2.008530593,33.50113936,1.999,2.547,2349.891,1.855004521,1,0.927502261
3.452043048,-2.008104248,33.53212657,1.999,2.546,2359.297,1.855004521,1,0.927502261
3.450947454,-2.006315148,33.54856595,1.999,2.546,2368.703,1.855004521,1,0.927502261
3.449852633,-2.008814496,33.57226535,1.999,2.544,2378.11,1.855004521,1,0.927502261
3.448723285,-2.011090283,33.59646835,1.999,2.543,2387.5,1.855004521,1,0.927502261
3.447967928,-2.009833649,33.62189048,1.999,2.542,2396.86,1.855004521,1,0.927502261
3.446832985,-2.008734145,33.66398073,1.999,2.541,2406.25,1.855004521,1,0.927502261
3.445559545,-2.008682582,33.6772594,1.999,2.54,2415.656,1.855004521,1,0.927502261
3.444563216,-2.0072178,33.70729504,1.999,2.539,2425.063,1.855004521,1,0.927502261
3.443482772,-2.00940254,33.7463556,1.999,2.538,2434.485,1.855004521,1,0.927502261
3.442459512,-2.008347618,33.77952364,1.999,2.536,2443.86,1.855004521,1,0.927502261
3.441146567,-2.007600824,33.80336216,1.999,2.536,2453.203,1.855004521,1,0.927502261
3.440127621,-2.010951423,33.81832283,1.999,2.534,2462.563,1.855004521,1,0.927502261
3.438913885,-2.009469357,33.83217746,1.999,2.533,2472.016,1.855004521,1,0.927502261
3.437849358,-2.010441859,33.87136761,1.999,2.532,2481.453,1.855004521,1,0.927502261
3.436654146,-2.007271554,33.90215693,1.999,2.531,2490.891,1.855004521,1,0.927502261
3.435558415,-2.010333353,33.94307505,1.999,2.53,2500.281,1.855004521,1,0.927502261
3.434315013,-2.007726097,33.96658514,1.999,2.529,2509.625,1.855004521,1,0.927502261
3.433143625,-2.008300269,34.00198001,1.999,2.528,2519.031,1.855004521,1,0.927502261
3.431916253,-2.008453119,34.02999658,1.999,2.526,2528.453,1.855004521,1,0.927502261
3.430823469,-2.00993437,34.0657451,1.999,2.525,2537.781,1.855004521,1,0.927502261
3.429648559,-2.010559484,34.10104903,1.999,2.524,2547.172,1.855004521,1,0.927502261
3.428465711,-2.010826202,34.1207564,1.999,2.523,2556.547,1.855004521,1,0.927502261
3.42701259,-2.00794208,34.15384698,1.999,2.522,2565.985,1.855004521,1,0.927502261
3.42613953,-2.003208524,34.19299549,1.999,2.52,2575.406,1.855004521,1,0.927502261
3.424726682,-2.008802454,34.21599912,1.999,2.519,2584.781,1.855004521,1,0.927502261
3.423451696,-2.01077428,34.24589052,1.999,2.518,2594.141,1.855004521,1,0.927502261
3.422207277,-2.011631491,34.28959264,1.999,2.516,2603.531,1.855004521,1,0.927502261
3.420833327,-2.00852813,34.32021604,1.9988,2.515,2612.906,1.855004521,1,0.927502261
3.419712453,-2.010147772,34.35323044,1.999,2.514,2622.266,1.855004521,1,0.927502261
3.418318238,-2.009539746,34.38825429,1.999,2.513,2631.672,1.855004521,1,0.927502261
3.416944154,-2.009423897,34.40908004,1.999,2.512,2641.125,1.855004521,1,0.927502261
3.415381283,-2.008633763,34.4478902,1.999,2.51,2650.547,1.855004521,1,0.927502261
3.41401085,-2.008738899,34.49513705,1.999,2.509,2659.891,1.855004521,1,0.927502261
3.4128459,-2.007061183,34.52968416,1.999,2.507,2669.281,1.855004521,1,0.927502261
3.411572229,-2.010324016,34.55281402,1.999,2.506,2678.672,1.855004521,1,0.927502261
3.410045282,-2.012063942,34.59487918,1.999,2.504,2688.016,1.855004521,1,0.927502261
3.408435404,-2.009102277,34.62716897,1.999,2.503,2697.36,1.855004521,1,0.927502261
3.407192841,-2.009255226,34.66831955,1.999,2.502,2706.735,1.855004521,1,0.927502261
3.405689507,-2.010953925,34.69472358,1.999,2.5,2716.11,1.855004521,1,0.927502261
3.404031446,-2.009877463,34.73351653,1.999,2.499,2725.453,1.855004521,1,0.927502261
3.402414633,-2.010348361,34.75837321,1.999,2.497,2734.828,1.855004521,1,0.927502261
3.401031745,-2.010643676,34.79350304,1.999,2.496,2744.188,1.855004521,1,0.927502261
3.399585054,-2.009700997,34.82778469,1.999,2.494,2753.594,1.855004521,1,0.927502261
3.397868717,-2.010115754,34.86682315,1.999,2.492,2762.969,1.855004521,1,0.927502261
3.396104704,-2.00857948,34.91579593,1.999,2.491,2772.375,1.855004521,1,0.927502261
3.394416952,-2.006676065,34.93879443,1.999,2.489,2781.688,1.855004521,1,0.927502261
3.392722242,-2.010435534,34.96806182,1.999,2.487,2791.047,1.855004521,1,0.927502261
3.390799392,-2.007739606,34.99940058,1.999,2.486,2800.406,1.855004521,1,0.927502261
3.389216497,-2.007276827,35.04715415,1.999,2.484,2809.75,1.855004521,1,0.927502261
3.387278073,-2.008588981,35.10217461,1.999,2.482,2819.156,1.855004521,1,0.927502261
3.385407098,-2.010299341,35.11756251,1.999,2.48,2828.531,1.855004521,1,0.927502261
3.383441497,-2.010515594,35.15940369,1.999,2.478,2837.891,1.855004521,1,0.927502261
