terminal_voltage,terminal_current,temperature,charge_current,charge_voltage,time,capacity,cycle,SOH
3.482033171,-1.008334298,8.96018569,0.9988,3.016,2996.531,1.516148847,2,0.758074424
3.480549608,-1.009765019,8.78934911,0.9988,3.014,3009.64,1.516148847,2,0.758074424
3.478931181,-1.007944902,8.700592708,0.9988,3.013,3022.812,1.516148847,2,0.758074424
3.477380304,-1.009274025,8.558293304,0.9988,3.011,3036.031,1.516148847,2,0.758074424
3.475666246,-1.008885902,8.421725037,0.9988,3.009,3049.187,1.516148847,2,0.758074424
3.473731759,-1.007882138,8.353721346,0.9988,3.008,3062.297,1.516148847,2,0.758074424
3.471638083,-1.009095412,8.224521404,0.9988,3.006,3075.437,1.516148847,2,0.758074424
3.46955214,-1.009679209,8.17164999,0.9988,3.004,3088.578,1.516148847,2,0.758074424
3.467455835,-1.008477083,8.068713479,0.9988,3.002,3101.812,1.516148847,2,0.758074424
3.465094864,-1.009030175,7.999011728,0.9988,2.999,3115,1.516148847,2,0.758074424
3.462943291,-1.009996472,7.910211031,0.9988,2.997,3128.125,1.516148847,2,0.758074424
3.460427734,-1.008683921,7.803048345,0.9988,2.995,3141.25,1.516148847,2,0.758074424
3.457863399,-1.008352876,7.813259521,0.9988,2.992,3154.375,1.516148847,2,0.758074424
3.455605733,-1.010057873,7.895336431,0.9988,2.99,3167.531,1.516148847,2,0.758074424
3.453513205,-1.00896567,8.003861065,0.9988,2.987,3180.656,1.516148847,2,0.758074424
3.451528738,-1.009273019,8.036884855,0.9988,2.986,3193.797,1.516148847,2,0.758074424
3.449458588,-1.010953398,8.099861432,0.9988,2.983,3206.906,1.516148847,2,0.758074424
3.447641078,-1.00994611,8.120148969,0.9988,2.982,3220.078,1.516148847,2,0.758074424
3.445609862,-1.009681746,8.156169741,0.9988,2.98,3233.281,1.516148847,2,0.758074424
3.443923889,-1.008951992,8.211024609,0.9988,2.978,3246.406,1.516148847,2,0.758074424
3.442288177,-1.010341997,8.211919338,0.9988,2.977,3259.531,1.516148847,2,0.758074424
3.440437499,-1.009808504,8.256322331,0.9988,2.975,3272.609,1.516148847,2,0.758074424
3.438424993,-1.008604663,8.286014809,0.9988,2.973,3285.812,1.516148847,2,0.758074424
3.436839555,-1.008623071,8.307714366,0.9988,2.971,3299.031,1.516148847,2,0.758074424
3.435104238,-1.010482973,8.335330948,0.9988,2.969,3312.203,1.516148847,2,0.758074424
3.433404371,-1.010786635,8.37832928,0.9988,2.967,3325.359,1.516148847,2,0.758074424
3.431712071,-1.009551197,8.398789093,0.9988,2.965,3338.5,1.516148847,2,0.758074424
3.430135424,-1.00872128,8.405945896,0.9988,2.964,3351.594,1.516148847,2,0.758074424
3.428649515,-1.009021228,8.436759567,0.9988,2.962,3364.734,1.516148847,2,0.758074424
3.426887748,-1.009965038,8.457551988,0.9988,2.96,3377.89,1.516148847,2,0.758074424
3.425104524,-1.010720268,8.485622913,0.9988,2.959,3391.031,1.516148847,2,0.758074424
3.423505215,-1.009606458,8.496500498,0.9988,2.957,3404.172,1.516148847,2,0.758074424
3.421891985,-1.01063698,8.515444429,0.9988,2.955,3417.359,1.516148847,2,0.758074424
3.420214382,-1.010929792,8.556913767,0.9988,2.954,3430.484,1.516148847,2,0.758074424
3.418495434,-1.01036385,8.597310241,0.9988,2.952,3443.64,1.516148847,2,0.758074424
3.416904949,-1.010861787,8.632804297,0.9988,2.951,3456.812,1.516148847,2,0.758074424
3.415290817,-1.009827553,8.667955367,0.9988,2.949,3469.969,1.516148847,2,0.758074424
3.413728398,-1.01036461,8.671566849,0.9988,2.947,3483.094,1.516148847,2,0.758074424
3.412109757,-1.010163656,8.705087896,0.9988,2.946,3496.234,1.516148847,2,0.758074424
3.410426638,-1.011262989,8.731645706,0.9988,2.944,3509.39,1.516148847,2,0.758074424
3.408763226,-1.010424742,8.775722062,0.9988,2.943,3522.531,1.516148847,2,0.758074424
3.407167181,-1.010556185,8.813506123,0.9988,2.941,3535.687,1.516148847,2,0.758074424
3.405511622,-1.0110168,8.840351035,0.9988,2.939,3548.875,1.516148847,2,0.758074424
3.403912139,-1.011220567,8.877329327,0.9988,2.937,3562.078,1.516148847,2,0.758074424
3.402229241,-1.011003054,8.911023944,0.9988,2.936,3575.219,1.516148847,2,0.758074424
3.400680721,-1.012470582,8.94778544,0.9988,2.934,3588.359,1.516148847,2,0.758074424
3.398963554,-1.012277424,8.961916265,0.9988,2.932,3601.484,1.516148847,2,0.758074424
3.397354494,-1.010164005,8.999513802,0.9988,2.931,3614.64,1.516148847,2,0.758074424
3.395605467,-1.01018945,9.02912835,0.9988,2.929,3627.844,1.516148847,2,0.758074424
3.393798681,-1.010516767,9.041322071,0.9988,2.927,3641,1.516148847,2,0.758074424
3.392139649,-1.0105132,9.09280024,0.9988,2.925,3654.14,1.516148847,2,0.758074424
3.39039744,-1.012222804,9.123467314,0.9988,2.924,3667.344,1.516148847,2,0.758074424
3.388596337,-1.011189875,9.162829731,0.9988,2.922,3680.515,1.516148847,2,0.758074424
3.386769948,-1.011668527,9.183719433,0.9988,2.92,3693.64,1.516148847,2,0.758074424
3.385002934,-1.012480434,9.208570657,0.9988,2.919,3706.734,1.516148847,2,0.758074424
3.383172744,-1.013590672,9.265391045,0.9988,2.917,3719.844,1.516148847,2,0.758074424
3.381536824,-1.01190035,9.298603625,0.9988,2.915,3732.969,1.516148847,2,0.758074424
3.379614339,-1.013213403,9.323399023,0.9988,2.913,3746.094,1.516148847,2,0.758074424
3.377807003,-1.012406223,9.362854398,0.9988,2.911,3759.219,1.516148847,2,0.758074424
3.375991847,-1.010951332,9.388812195,0.9988,2.909,3772.375,1.516148847,2,0.758074424
3.374117582,-1.014936869,9.415507431,0.9988,2.907,3785.64,1.516148847,2,0.758074424
3.372029605,-1.013974963,9.466322191,0.9988,2.906,3798.797,1.516148847,2,0.758074424
3.370068641,-1.012370656,9.488132738,0.9988,2.904,3811.906,1.516148847,2,0.758074424
3.368144521,-1.012964747,9.5283532,0.9988,2.902,3825.125,1.516148847,2,0.758074424
3.366148577,-1.011656768,9.549419427,0.9988,2.899,3838.234,1.516148847,2,0.758074424
3.364151667,-1.013877101,9.591170685,0.9988,2.898,3851.453,1.516148847,2,0.758074424
3.362783475,-1.004202114,9.584091793,0.9988,2.896,3864.719,1.516148847,2,0.758074424
3.360470729,-1.006490105,9.634485942,0.9988,2.894,3878,1.516148847,2,0.758074424
3.358261181,-1.007236096,9.652990141,0.9988,2.892,3891.297,1.516148847,2,0.758074424
3.356236685,-1.005236024,9.70432052,0.9988,2.889,3904.578,1.516148847,2,0.758074424
